KANT	ZGDE	GEBAEUDE_ID	HHNR	PERSON_ID	GEMT	ALTJ	GORTAUS	AGDE	AWBUS	XH	YH
20	7	5992	5474642	6869	709	37	910	4001	3842	666865.772797093	259636.44874819604
5	0	2000	2510938	6870	138	19	26	1625	8904	722755.1432155102	213848.45988122138
21	1	4425	7766085	6871	546	60	879	66	6630	683422.2299260086	248157.42700356414
4	7	1048	5828626	6872	68	31	648	261	7582	681150.7485920003	259230.0956358103
22	9	1166	5460148	6873	425	31	817	1625	4627	723450.7121575846	212310.4455930605
3	1	2006	6205903	6874	67	43	163	1625	1817	722740.3195384152	213614.28732724875
16	7	8883	2996857	6875	935	15	943	-1	5127	723147.8611513227	213037.51785702657
20	1	1765	7272826	6876	829	19	55	261	2312	680847.2593723655	246326.52068212215
24	2	7618	4859659	6877	636	59	753	-1	7349	683636.0601985079	249470.57740967534
7	6	8462	4433946	6878	856	81	509	200	4860	684027.382051442	248518.15048870473
5	4	4293	3944196	6879	150	38	684	-1	9324	644368.6959709912	242661.72865213055
11	5	6958	5208410	6880	668	41	417	193	8982	691050.2380422339	247123.64202639798
24	9	2983	9628444	6881	523	46	977	3336	4077	723821.1735262107	216591.8827881528
19	6	3373	7481216	6882	622	3	92	-1	6454	666169.6687108161	205035.85345093103
3	2	2211	7668651	6883	290	82	467	1623	7736	724291.2517736814	218352.59507375374
20	2	3319	8741878	6884	30	9	170	4147	3933	658966.1021857999	259442.44983496453
17	0	1842	523946	6885	490	100	805	261	495	685254.9363223905	251095.86903842704
3	6	694	3479620	6886	57	45	948	121	3467	715790.0544293713	231687.5604570276
14	6	9552	9073969	6887	48	90	824	4026	3952	663144.7803195014	252455.97760786532
23	7	8901	2906002	6888	807	50	221	261	2465	705577.4870672575	239635.62797191922
23	5	5590	786809	6889	972	20	984	-1	3118	687606.6922072909	242852.2297668283
16	0	9678	8242986	6890	237	75	697	12	7103	674679.6044724091	225252.78830984127
20	8	9536	3683674	6891	996	83	183	261	1944	695022.2715509122	240650.69836114172
8	8	5915	7743859	6892	90	52	632	261	1365	673729.8841127849	251957.8748460574
7	7	7015	5161038	6893	303	2	112	1095	8976	651304.9353632082	223458.99819087042
21	3	2647	4812406	6894	597	15	310	1058	1301	665875.8053920054	205267.2068317194
21	1	8935	1144043	6895	842	41	788	-1	1924	675664.5487324921	244856.50443572825
7	4	4542	6554716	6896	652	24	878	4566	9454	709212.121042765	267125.5870258563
19	6	2218	8569963	6897	636	75	39	-1	2279	681252.0785323953	247299.41399426342
23	0	8472	1092845	6898	662	100	857	4010	5346	646278.3708671246	245786.86369878135
10	9	7354	7704743	6899	717	95	99	261	4232	664099.7226663496	260552.07663688983
18	0	4161	1683857	6900	848	6	466	261	7841	680914.5017730776	246398.9162621418
19	3	1698	6065942	6901	122	31	787	261	4504	696128.9260281045	228319.22586711252
4	5	3298	9846098	6902	291	92	156	227	6282	704927.246769363	258935.02163983256
4	5	1997	9425874	6903	209	69	328	247	3767	681468.6252580964	248154.14757609423
0	8	9112	1794391	6904	308	49	913	-1	768	690089.087033448	253581.33762009605
25	1	8788	5083027	6905	595	5	742	4013	2406	645694.9990434446	246558.58097095642
12	2	4156	9160553	6906	385	95	284	4566	129	709876.04852227	268330.94169012055
7	9	6099	4493488	6907	892	88	695	261	2454	675093.6647697343	254191.10867636424
24	2	9176	4297457	6908	522	58	648	66	7247	688921.3492989381	260774.80079034946
3	0	4547	1348900	6909	403	42	901	-1	6615	682494.3981798149	251560.55456592952
19	7	8999	2760951	6910	108	14	526	-1	5611	659701.3904109078	245616.89986932528
25	7	1216	8647046	6911	592	19	579	1058	6841	666429.2166991383	207167.13414345155
6	7	9172	6748067	6912	278	40	457	2919	4100	705998.5323565666	278902.89996224875
22	6	948	9616143	6913	464	5	620	1322	8285	716823.2116500636	225402.5285365079
22	6	5849	8474814	6914	863	61	228	96	8443	669995.6734694303	255704.1751450244
24	3	4937	4682647	6915	698	47	450	138	7252	693560.0501936224	227325.7218280007
8	6	5041	8432049	6916	869	64	273	-1	7073	669329.2397872972	253064.1119344793
19	1	9577	3085463	6917	556	83	887	197	4445	685695.6064502904	255045.46805983782
14	8	3093	1309956	6918	143	67	515	4010	966	646844.012524641	243353.727719864
8	1	9617	7649959	6919	373	76	222	-1	4906	685327.3748635559	244527.29248487094
14	3	2690	8336864	6920	211	89	92	261	9723	694683.4227497514	246519.05597416236
22	7	6745	2615552	6921	627	79	514	2576	4107	656375.645357368	255081.396022721
8	4	6048	7335821	6922	128	36	87	1094	5040	648051.4739296159	222306.11955723667
1	5	3964	6641275	6923	806	5	804	69	7888	689952.0554166271	255500.02575031546
16	3	7915	8346227	6924	148	92	990	219	4966	679563.2426941374	282944.85766714823
1	8	4229	7206671	6925	155	54	904	4095	8603	658256.5059676085	271110.12582220085
20	2	93	9594139	6926	101	5	283	3443	157	697189.5855620194	262467.62047869986
12	9	111	7241558	6927	793	3	368	14	4955	669915.1183700246	237841.8933315079
1	3	1793	433070	6928	779	16	922	261	6149	687560.3761013038	235065.00199116697
20	8	1843	4140039	6929	918	3	927	3443	2560	725070.4503280838	244772.10838383983
24	1	2081	7395188	6930	139	90	941	1701	5888	672537.3462400736	244345.27050781564
14	3	7181	7988860	6931	281	81	214	121	2780	705766.3638553099	244908.86388686087
22	5	8903	1331030	6932	453	74	454	191	4446	686311.3860688021	242670.74689272585
23	6	7399	456364	6933	312	31	825	198	7471	697126.1279767696	244670.27464270737
10	6	4415	2610651	6934	686	94	808	1617	4958	724283.4382850397	215906.70103220965
11	1	7643	5110193	6935	547	87	954	151	4826	688317.4508545132	239054.90003132133
18	2	2914	8949550	6936	6	26	901	1625	355	722206.8932925377	213587.78303227728
21	3	6724	6671939	6937	783	58	532	-1	3884	685043.1007665447	237927.98097000868
15	3	2123	1737621	6938	218	6	751	-1	9707	686827.044878374	256661.19795869003
17	9	5564	6300474	6939	515	35	936	1368	2567	703229.5351200985	213552.49857397398
7	8	1349	3685754	6940	441	87	826	4163	5993	642400.1040017765	261243.94422663818
8	9	4734	1637647	6941	661	91	18	261	6315	695206.5225689607	234394.07668129695
21	7	7194	5220837	6942	906	1	472	-1	9179	680693.2134423372	247162.60103743162
2	6	8596	5031642	6943	172	54	452	-1	8344	693457.8377234279	231815.47793426903
9	0	1364	8832766	6944	619	89	67	121	7972	703043.513778302	241982.51137640333
17	5	4666	7315412	6945	494	58	49	1625	6784	724129.8273907985	216454.3572705393
10	2	7535	9768079	6946	330	88	413	230	3250	695426.8636350217	266662.8454792361
20	0	5512	9264597	6947	131	39	962	4561	9761	696663.9950985393	260888.31950776896
20	8	5524	1113727	6948	847	69	50	-1	935	685587.7970942557	238576.0326992056
10	4	7547	4632150	6949	304	64	563	-1	7294	695160.2889863475	260823.27227908227
23	6	6030	5538263	6950	640	6	235	-1	5619	737933.6751703336	253289.83514226828
4	2	171	5396976	6951	579	95	734	160	7462	669908.2476787036	255995.7264527537
9	9	8712	2763200	6952	554	35	52	1054	9927	666609.758176322	218479.1499049421
17	4	5237	1767514	6953	677	13	277	1149	2954	641408.4681045087	218650.21491268033
4	1	2460	8969858	6954	533	24	671	-1	1011	707296.0014087897	263011.4297416066
15	0	7394	1711853	6955	970	9	219	1107	9995	646701.7456784231	205165.89328634576
21	9	453	1021701	6956	88	82	989	42	8008	700066.4753341166	280057.13964297186
1	8	1821	5970083	6957	977	92	803	261	1208	705573.5290746279	231115.88653858483
3	1	2685	154963	6958	880	29	699	4047	3126	664178.0575972556	265505.6529837804
5	1	5264	2160402	6959	562	51	310	1372	7331	686355.9059168159	209866.8420245862
7	8	126	1955603	6960	484	38	497	230	814	711389.659554576	258997.1006332598
11	8	2342	323701	6961	857	37	393	4671	764	731203.309157864	278608.0630845851
4	4	5284	1148046	6962	491	22	756	176	4096	693943.2039003199	251689.86335506415
16	1	4874	6998307	6963	703	45	36	-1	6195	707139.7826935458	243484.80040948448
23	6	6776	4075692	6964	660	1	716	261	9069	694428.969515728	238873.76672066672
14	6	8005	1656724	6965	121	98	90	1342	1225	710639.0012578024	226053.46912734798
2	2	2757	6173175	6966	659	10	558	1349	4565	710645.477628898	227758.27973053002
18	0	19	8788834	6967	150	52	23	66	2159	685646.0095353557	235996.31204955495
9	3	6277	8666646	6968	89	96	378	96	8168	677135.0404388119	253994.57032659388
15	9	6829	8172485	6969	61	84	916	-1	3364	690353.2261912322	209302.57495910392
16	1	4644	7864019	6970	500	42	420	1616	3640	724112.223127848	205894.73511018703
23	0	8927	292373	6971	939	35	868	1362	6250	682636.4371207401	213179.74779070052
3	9	4988	5209493	6972	394	45	879	131	6532	688492.6411423238	235019.65771814057
9	9	899	8418891	6973	216	21	866	-1	1857	710092.8898974156	265084.6533349427
25	1	4390	2755173	6974	817	58	380	247	8398	680900.5224438214	250418.4180783347
20	0	3235	2820736	6975	594	51	455	3408	218	701606.6746600893	264780.2669057107
19	6	5214	8155244	6976	465	48	895	-1	9141	676125.3569327297	215882.9668240707
23	7	7178	9979243	6977	831	81	479	161	3252	681361.8759600677	248396.74363169252
11	6	831	420721	6978	71	61	809	261	7851	686017.9719488301	241166.93203838245
15	9	1698	3699941	6979	126	80	940	-1	7121	680932.9141993738	246922.86224518492
6	0	7298	1569502	6980	851	60	221	3425	7263	725925.4799296118	259911.5416684632
16	7	8566	4338663	6981	325	16	225	261	865	693137.0381501208	235150.97826612246
4	2	5186	6896828	6982	514	15	294	-1	2947	680586.4184139068	258064.84059343694
14	3	2096	4524810	6983	596	29	743	4047	9764	664171.7176076865	265875.30561282276
11	5	9737	7513778	6984	979	62	327	230	6070	709876.1527874868	265042.94486811105
11	3	4876	6569861	6985	408	28	562	-1	4091	680486.586680951	252259.63439557303
4	7	915	9104393	6986	133	25	257	1301	2665	701031.751997866	220772.65009062516
24	6	2338	3293106	6987	127	66	740	-1	8919	666001.653589924	209985.90956187365
12	3	521	2232361	6988	398	6	311	261	3725	684084.0862216168	248175.22254566313
4	5	399	3776264	6989	314	96	471	1026	999	663501.747281088	214407.66358065832
8	1	1782	8719260	6990	413	23	884	58	5330	674721.498816545	267748.38555935206
17	0	7996	2364193	6991	469	37	519	261	7629	694878.5492509687	256028.86828912186
15	5	4741	6272137	6992	40	46	394	-1	7673	699485.6965592486	262957.5488617113
9	5	579	3256373	6993	871	70	492	1064	6153	676346.0217036379	213908.60282331938
23	2	1024	4395321	6994	845	44	692	-1	6962	695182.3472401245	260926.85987365493
25	1	9984	7977116	6995	895	59	891	230	8955	707928.068945585	271190.01988571597
10	9	1522	2277141	6996	316	17	644	4121	510	656792.2830342524	262360.4942145854
14	8	7853	6843727	6997	564	30	157	83	1845	657117.4396482053	263328.0499088984
6	7	2245	8533285	6998	722	65	461	1002	6605	647284.5557107744	203527.8475281743
25	2	437	298854	6999	844	98	654	261	4261	682572.123247681	247541.64718227467
17	6	1827	1617937	7000	479	93	994	4501	2928	735187.7524104939	262039.70291316844
13	2	6721	7680666	7001	845	21	358	4204	2670	655258.0706224678	249357.64163558232
23	8	600	2402339	7002	568	21	611	-1	2342	655735.3792354432	251066.36413573404
7	4	4124	7809987	7003	870	70	122	1103	5887	656733.5797398507	220762.53502245274
1	0	989	8891970	7004	165	74	902	261	962	673174.8469916625	255662.0339022087
16	2	3394	8004186	7005	965	2	571	194	8921	693565.1736262073	246507.89999666694
4	4	4765	774775	7006	203	5	730	1058	1587	667754.0947772166	210000.5752195157
9	5	1851	9507959	7007	2	22	508	191	3197	686991.4723135246	248467.69921931135
24	6	9411	5193323	7008	553	25	84	261	9369	675607.8370932947	257141.1209853802
11	4	3732	4463700	7009	58	54	424	3423	7098	732676.6195146166	258573.44180749613
13	8	6489	9880806	7010	854	64	598	4080	3814	663517.3061351054	244854.1227039438
16	0	4806	4094919	7011	291	7	313	1625	1938	723009.4401864543	213998.8275964838
2	8	8937	6671696	7012	360	34	466	1621	121	723108.4420238932	213001.2741268278
25	2	3995	4320074	7013	213	21	545	261	5461	675639.8396215194	267600.5534597125
20	8	7279	4941746	7014	86	55	179	246	404	693020.8091441883	232106.3488060322
8	3	3455	1950454	7015	54	68	963	-1	5220	722840.2488579882	213843.74215689706
18	2	1860	9475253	7016	798	72	787	4001	1622	654058.158014228	244176.54736421796
22	9	2588	6791043	7017	333	54	977	1344	4942	724743.1759399456	216602.559328279
8	5	8083	3474338	7018	942	97	237	1701	4096	682872.5793448947	236998.43362253098
9	9	5773	3958088	7019	959	70	583	1625	6981	725715.8408451334	221404.4156346146
6	6	4775	7400927	7020	14	23	619	1058	1284	653120.1181718584	226004.00703719037
10	7	971	2826944	7021	916	77	118	4061	6040	672422.8958382468	239546.03596577453
22	0	8938	8238839	7022	499	99	31	4012	9200	650343.8974609528	245312.5684374247
6	8	2705	8345602	7023	802	44	193	1701	6953	684656.275787724	240004.0658761688
9	7	4135	3477649	7024	501	20	909	1002	4230	645859.7681248621	205302.7726587813
4	3	2859	7320263	7025	271	32	866	-1	5544	690033.2228326892	204780.0858955099
1	9	7831	860151	7026	225	88	991	3339	7894	717350.4607453209	231321.508124371
25	9	145	4182887	7027	426	35	277	3336	8118	702966.3567110971	234791.37510282086
25	4	3815	6707984	7028	687	99	823	4092	1713	655208.4988630926	266511.6410561392
4	0	8944	4974427	7029	17	60	762	261	1122	682023.3159330323	243456.57587919742
1	0	3311	190821	7030	268	21	55	4081	3511	667481.8977683877	249386.47294156696
4	6	977	7991739	7031	91	99	414	224	366	671797.6901958721	261203.17583554552
20	1	6395	291742	7032	791	39	811	1031	4713	665486.695829234	224729.9798129308
2	0	5310	8475584	7033	655	99	467	230	2090	710455.3949502164	265321.67065189325
24	9	1717	3798021	7034	975	54	53	4551	3559	710033.728284703	265150.75283096114
12	7	4435	4496834	7035	579	11	114	3352	7350	723423.7216379786	246478.26407198524
16	8	9976	2491649	7036	106	13	334	-1	3730	671695.0294348012	218430.1185632704
15	0	3850	323643	7037	133	93	39	247	3460	689600.5235708334	237844.56242976658
6	4	6270	6643355	7038	862	58	43	224	6201	709909.8503093533	264485.9272264352
13	0	8382	7972289	7039	796	83	948	66	2370	693008.3295853048	254061.0754871495
15	2	4113	4013692	7040	819	88	404	3352	8223	727790.0032978992	236462.184132162
21	3	9896	7097102	7041	774	17	507	-1	9811	682560.2172487928	247346.51035223465
14	3	1724	5533804	7042	519	41	694	261	7299	673775.8474874513	236780.78855132882
13	1	9699	245755	7043	362	64	703	247	5686	689575.0684257993	283861.9101052781
12	2	4123	415060	7044	336	49	185	4001	8597	646652.8518234778	241106.59433302973
12	1	6443	9697280	7045	503	32	587	248	5276	674138.2886102073	236580.6283758805
23	4	70	3085627	7046	28	56	738	1701	903	677370.2229624209	233491.3917460851
0	4	5848	4265396	7047	107	30	432	1502	3445	674909.1799218688	202793.82262781265
17	8	3561	3608523	7048	786	71	657	2937	8776	693590.4677798087	281652.6797957012
11	4	6535	6091730	7049	892	89	394	155	5923	688291.5378436176	237539.38647323175
24	2	2606	7590220	7050	554	63	291	64	7610	684840.0217629264	247396.64006252892
21	9	1841	4389809	7051	537	40	276	261	4517	673793.8105341364	237756.4002009972
7	0	4127	990672	7052	114	5	380	2	6840	672861.9303254983	235171.57367444053
11	7	8826	9147744	7053	720	51	787	4170	4065	646847.7089448575	267642.5591617606
6	6	228	2289148	7054	948	54	776	4309	9270	660808.6182683667	264842.3934780686
14	1	9061	5054576	7055	585	14	288	1701	690	672757.9930684477	237003.128589304
14	4	3212	1650004	7056	128	3	381	66	2713	681944.5678771585	259508.52626530002
5	6	9771	4345800	7057	79	79	10	261	8552	682080.4290962763	252396.89061776176
2	8	4902	8022199	7058	722	96	364	2494	2775	643461.7680413186	248954.1679791346
21	6	436	6385814	7059	461	57	370	1374	3720	683967.7633326754	211715.49346979495
21	9	2380	3272099	7060	350	24	118	261	759	672964.9287836798	237338.09313474788
20	0	4473	9829032	7061	664	2	858	2937	4105	689571.7301672312	283077.57524279994
11	5	9366	6751159	7062	387	60	235	11	7983	674238.2089697183	236238.29705268712
8	9	6242	5067885	7063	812	26	441	54	8722	699067.1518751729	261001.78382300446
17	9	9741	7226929	7064	499	67	796	1102	6582	701457.2296180114	203594.23144743184
2	0	6744	4411763	7065	943	94	24	2	8233	673134.0278649819	237122.66862241863
1	2	3945	4066671	7066	91	89	65	245	8674	686375.3993357309	250857.22498777646
25	5	6324	3540201	7067	580	93	55	-1	404	677017.3045199716	280746.55269668496
17	7	4866	5387249	7068	345	30	395	-1	218	718568.7976992142	227970.02930296824
7	7	3229	2258974	7069	313	93	696	197	7034	697180.8778620146	241189.897977233
17	6	3873	1253332	7070	992	82	482	3424	6228	733143.3895800075	258537.9508078969
20	6	9933	6811520	7071	401	70	770	247	8754	672110.2462490863	251194.17378501582
5	1	9071	8739160	7072	60	15	487	152	3607	689274.2545737805	237853.67976445766
2	6	843	483485	7073	961	48	549	-1	5954	675617.4171759295	215399.74653079623
23	0	4484	2801626	7074	139	32	706	1509	2666	663216.2011772897	209271.31666726375
20	9	3121	8756260	7075	454	84	531	-1	2304	732484.8721926986	219145.77114815573
10	6	425	3717977	7076	273	88	43	-1	4722	735165.0082438262	243799.49886353282
14	6	4295	4063971	7077	156	44	981	22	4596	687297.7250917685	277891.91189729125
6	1	8534	3745012	7078	459	76	348	4228	3958	665796.6474465638	246829.2915794979
13	5	4677	2929609	7079	688	69	673	1054	2595	646664.216007664	207352.48970988503
6	5	6019	7560297	7080	844	3	853	247	5581	683356.2133192644	249383.44762335508
19	5	7523	6923749	7081	46	55	34	1617	5412	723430.9306472444	216873.1477117212
6	4	5481	7720599	7082	425	36	13	4141	6510	656587.3080091332	233319.33178584074
14	7	7579	6152677	7083	315	47	287	54	5309	686356.3540770124	252497.05561578978
23	7	8305	6283260	7084	536	85	647	1323	4350	696914.5826402976	227818.6649225959
24	0	1701	3042967	7085	234	26	793	261	918	667957.18031726	244607.18241682852
1	1	3731	9626039	7086	484	77	409	131	7429	682538.1002689212	240132.93111749558
5	2	9817	9132777	7087	849	4	680	-1	6260	696904.118667223	261686.6033618676
19	7	5048	4261766	7088	58	90	62	4001	2136	642789.3521505549	247752.63954255224
23	3	5136	1084396	7089	757	73	765	-1	5726	680532.995001005	241307.8525755012
25	5	6711	9196231	7090	390	43	612	219	1615	698267.0506882849	260973.21738819816
7	7	4499	9984588	7091	369	18	385	2939	8635	695808.1341261715	289188.92641108163
10	2	1451	6432890	7092	869	62	605	4751	5631	721706.2862952739	256863.5140458508
10	8	809	4019929	7093	354	35	564	1059	5345	666104.6341267412	204847.17052591871
8	1	1786	4078140	7094	603	70	250	261	4528	683594.9932296772	237971.59969918308
0	1	1899	2073856	7095	901	58	838	1058	502	666004.3344216864	212807.63580615484
16	0	6030	2032844	7096	485	17	458	-1	120	689989.0363104511	247632.7949829507
23	5	6755	9885137	7097	974	78	40	261	7906	694638.0216995705	228487.10081220456
6	8	7727	6407178	7098	592	22	910	-1	2588	666045.6529973331	250432.90518332174
8	8	935	9860090	7099	201	33	314	2494	7226	642736.6261847713	250064.6096270138
7	8	6773	3542898	7100	312	83	871	1054	7253	666282.9569580834	204925.9313078193
22	6	4770	7469129	7101	980	81	774	3336	1716	704015.4320000595	232584.2100746742
23	5	5834	3783588	7102	128	6	453	-1	3848	717976.9350382115	259420.73813777795
19	5	7035	4094510	7103	202	85	131	4721	5081	700457.2346730602	256991.56958929353
