ZoneId	xCenter	yCenter	xMin	yMin	xMax	yMax	Area	Name
4082	663937.5	245138.5	661315	242872	666560	247405	12511947.5634	Wohlen (AG)
5641	526437	154122.5	525781	152908	527093	155337	1607497	Monnaz
871	609266	183085	608867	182225	609665	183945	738857.157735	Kienersrüti
1401	660267.94324567	200209	654158	196835	666377.88649134	203583	53755959.5757	Alpnach
3393	725880	250822.29	722405	248712	729355	252932.58	14056786.0202	Lütisburg
4305	664406	264549.5	662302	262567	666510	266532	8476309.5	Endingen
5163	720446.5	100021.5	718675	98795	722218	101248	4520149.5	Cadro
4289	639787.5	237502	637090	236092	642485	238912	9638610	Zofingen
902	628302.5	200468	623765	195144	632840	205792	48398105.7005	Langnau im Emmental
5725	509138.426439311	139607.2	507555	137977.4	510721.852878621	141237	6026090.37184	Prangins
2039	559651.5	189621.5	558048	188580	561255	190663	3185968	Rueyres-les-Prés
6212	570786.5	110766.5	568628	107770	572945	113763	12570678	Dorénaz
4891	730311.5	271639	727868	268938	732755	274340	13091271	Berg (TG)
5411	578632.5	132424	573325	127968	583940	136880	61526093.5	Ormont-Dessus
2585	640128.5	242067	638442	240832	641815	243302	4499878	Walterswil (SO)
5178	708687.5	93748	707315	91988	710060	95508	4385212.5	Croglio
4042	662122	260035	660917	259058	663327	261012	1546168.5	Turgi
1624	730369	215900.416505873	728075	211193	732663	220607.833011745	23797535.461	Obstalden
4864	716537	279840.364642645	713362	278432	719712	281248.729285289	8759588.56618	Steckborn
2892	623633.5	249078.5	621547	247402	625720	250755	6188249	Oberdorf (BL)
6773	577171.5	260131.5	575390	258755	578953	261508	5083245	Beurnevésin
1219	702449	191261.5	696608	184773	708290	197750	80326189.5	Unterschächen
3774	761786.95	139181	755108.7	133413.9	768465.2	144948.1	67591253.0328	Soglio
2534	609389	228387.5	608056	226930	610722	229845	4636782.20475	Zuchwil
5525	534816.5	169057.5	534253	167925	535380	170190	1291359.5	Goumoens-le-Jux
97	682291.5	256030	680071	253894	684512	258166	12399631.5	Rümlang
1704	688810	225718.5	684572	222520	693048	228917	27530765	Menzingen
6086	602535	116827.5	597700	112285	607370	121370	24543283	Nax
6772	582251.5	248992.5	580233	246955	584270	251030	10131393	Asuel
668	587260.049059625	199722.855902655	584445.298119251	196285.71180531	590074.8	203160	26247368.8305	Mühleberg
6173	644083.5	132567.5	642897	131060	645270	134075	4020316.5	Bitsch
5500	523622.485	158378	522941.97	156902	524303	159854	2371986.36374	Sévery
750	583244.5	216512.468092108	582096	214703	584393	218321.936184216	3594150.42444	Sutz-Lattrigen
1126	638073	225436.5	635948	223260	640198	227613	8565046.5	Ebersecken
5101	714940	112179	713880	111395	716000	112963	2325641	Contone
5602	545783	150193.85	544913	148602.7	546653	151785	2373809.91764	Cully
4306	672745	267622.5	671732	265195	673758	270050	5765118.25956	Fisibach
5711	501456	131047	499350	129767	503562	132327	6522523	Commugny
2128	576144	163175.5	575298	161953	576990	164398	2037596	Châtel-sur-Montsalvens
1341	705129	224784.641705443	702735	220775	707523	228794.283410886	20398502.4091	Altendorf
2701	611723	267112.5	608728	263190	614718	271035	23906842	Basel
3926	762550.5	190670.7	760646.7	188775.4	764454.3	192566	7592882.9669	Maladers
4601	700501	273447	697815	271367	703187	275527	11350210.5	Neunforn
5098	703636.434605504	106553.38129636	701862.869211008	105635	705410	107471.762592719	3196091.66084	Caviano
4123	658909.5	258680	657402	256865	660417	260495	4900092	Windisch
3424	730689	255830.32	726715	252600	734663	259060.64	17702883.0186	Oberbüren
6414	547790.653025542	195314.183350401	545583	192140.366700802	549998.306051084	198488	7708632.05482	Saint-Aubin-Sauges
6714	580434	241498	577208	238783	583660	244213	14362704.7685	Glovelier
2309	589402.5	191464.5	585605	189282	593200	193647	13232547.9538	Wünnewil-Flamatt
83	675380.1	256918	673457.2	255705	677303	258131	5845979.9014	Buchs (ZH)
5728	504958.5	138666	503862	137665	506055	139667	1930729.5	Signy-Avenex
5514	540780	162955	538945	161180	542615	164730	6790417	Bottens
5065	708069	145666.5	706830	144363	709308	146970	3178692.5	Calonico
3375	726623.34	245278.635	724467	242205	728779.68	248352.27	12665481.5592	Oberhelfenschwil
6422	549245.5	217594	546618	215425	551873	219763	11724414	Les Planchettes
5168	715866.5	92069	715298	90853	716435	93285	1058503	Carabbia
5210	716925.3	94074.1517554292	716235	93488	717615.6	94660.3035108584	893372.953888	Paradiso
4851	721542.5	279955.55	719955	278235	723130	281676.1	6544593.31991	Salenstein
5923	542985	174169	541685	172783	544285	175555	3595866	Oppens
2094	556769	165115	555778	163650	557760	166580	4168346.5	Prez-vers-Siviriez
1085	651276.5	228236.5	649225	226755	653328	229718	6455010.5	Geuensee
755	589168.561557502	216601.5	587874.123115003	215620	590463	217583	2808279.00468	Worben
3942	762993.95	202727.55	760649.6	200586.2	765338.3	204868.9	10876695.7116	Igis
1403	652689	187487.5	646053	181835	659325	193140	85959405.5054	Giswil
2323	554610	153274	553480	151900	555740	154648	4101369.5	Bossonnens
6157	556671.5	115205.5	551235	111663	562108	118748	39256108.5	Val-d'Illiez
2822	620429.5	264421	618622	263372	622237	265470	1639428.5	Augst
1051	670549	213825	668498	212170	672600	215480	6992317.5	Adligenswil
6409	547398	193222.5	546598	192385	548198	194060	1583832	Fresens
3033	759761.5	258847.5	757345	257983	762178	259712	2265247.07832	Lutzenberg
497	578789.5	210452.064495966	576738	208693	580841	212211.128991932	5452928.08175	Lüscherz
4236	668097.5	236038.5	666215	233290	669980	238787	12301622	Muri (AG)
5268	724206.5	78570	723113	77640	725300	79500	1616502	Vacallo
2914	690435.5	289758	689343	288203	691528	291313	4019287.5	Büttenhardt
5746	533403	170222.5	531923	168040	534883	172405	9317941	Bavois
1211	682921.541622684	193147.5	677701.093922652	188280	688141.989322716	198015	60992953.7775	Isenthal
6025	586271.5	120351.5	583093	116428	589450	124275	10447887	Vétroz
2852	631283.5	249029.5	629260	247112	633307	250947	8147230.5	Läufelfingen
2155	565524.5	161880	562983	158120	568066	165640	10160062.5	Vaulruz
411	608540.665	212875.23	607430.23	211407.46	609651.1	214343	3332756.72108	Kernenried
1711	682527.5	221075	678572	215070	686483	227080	21609589.4406	Zug
2102	553905	165006.5	552835	164148	554975	165865	2253031	Ursy
2579	629222.5	243962.5	626815	241555	631630	246370	13923775.5	Hägendorf
6789	563767.5	252180.5	562250	250368	565285	253993	7796664	Fahy
384	591138.875	216446.5	590260	215203	592017.75	217690	3053883.01646	Busswil bei Büren
5628	526330.5	152046.5	525683	151348	526978	152745	894916	Chigny
2016	559929	182790	558558	181085	561300	184495	4089592	Fétigny
4028	665967.5	261230	664165	259895	667770	262565	4002413.5	Freienwil
955	617881	205819.27	610990	201023.54	624772	210615	26905037.98565	Lützelflüh
942	615246	176599.5	611270	173147	619222	180052	21584224.6114	Thun
5250	722527.5	76505	720795	75270	724260	77740	5332321.5	Chiasso
3512	765256.377432454	172920.6	762953	170013.2	767559.754864908	175828	13365608.7828	Brienz/Brinzauls
6634	499927.318964983	121713.1	498957	120426.2	500897.637929966	123000	3256596.98616	Pregny-Chambésy
4119	653880	259889.5	651720	258397	656040	261382	6128920	Unterbözberg
5906	547029	175536.5	545913	174758	548145	176315	1391125.5	Chanéaz
5664	545954	169076.5	544155	167765	547753	170388	4627039.5	Chapelle-sur-Moudon
601	616333.5	186843.5	614587	185807	618080	187880	4892654.5	Aeschlen
231	702992	256336.5	699742	254305	706242	258368	12681205.5	Zell (ZH)
1610	724252.5	202167.5	722317	198505	726188	205830	11548538.5	Haslen
6102	615803	133469	613738	130700	617868	136238	15480626.5	Albinen
551	604490.5	207611	602358	205403	606623	209819	7180579.89856	Urtenen
5926	541204	178800	539723	177120	542685	180480	5623805.5	Pomy
343	630711.5	228677.75	629770	227038	631653	230317.5	2831612.45051	Untersteckholz
697	586978	231975	585528	228905	588428	235045	10263079.5122	Malleray
981	620517.685402217	235151	616825.370804434	232155	624210	238147	17374065.1936	Niederbipp
3753	828012.05	198190.8	823787.2	191438.6	832236.9	204943	74934340.405	Tschlin
2823	622346	254819	620452	252270	624240	257368	10806496.5	Bubendorf
3001	738519.78	249354.5	734404.56	247017	742635	251692	25177613.3055	Herisau
707	583671.5	233486.5	582343	232008	585000	234965	4279804	Saules (BE)
4279	631908	234562.5	629249	231370	634567	237755	18649862.4886	Murgenthal
4077	663433.5	250076	662235	248720	664632	251432	3296130.5	Tägerig
261	682949	247952.5	676227	241585	689671	254320	87806454.2397	Zürich
4083	669364.5	244547	667947	242817	670782	246277	4802087.5	Zufikon
5751	536406.5	172882.5	534460	171270	538353	174495	5485751.5	Corcelles-sur-Chavornay
321	624556	231664.145265721	622257	229800	626855	233528.290531443	9871484.161	Aarwangen
3403	725469.5	248324.5	723527	246117	727412	250532	8024073.58588	Ganterschwil
6231	616219	107685.5	610985	97328	621453	118043	119071471.5	Ayer
792	601990	142167.5	595000	134880	608980	149455	123053483.161	Lenk
5183	710972.5	100599	709810	99025	712135	102173	2445874	Fescoggia
2422	620360	240267.5	617525	237602	623195	242933	15696362.5	Balsthal
5076	712360	133499.5	708085	129206	716635	137793	39039830.5	Personico
3407	728464	253508.1	725238	251282	731690	255734.2	14104895.6896	Oberuzwil
2401	627101	241730	625415	240055	628787	243405	6962938.5	Egerkingen
4205	658694.5	250530	657307	249220	660082	251840	4741297.5	Othmarsingen
4816	716068.5	276902.5	711985	274313	720152	279492	24146291.9509	Homburg
3733	749412.75	191733.75	745027.5	187415	753798	196052.5	40739596.9732	Tamins
6779	583206.5	252980	580923	251580	585490	254380	9194987.5	Charmoille
2462	603288.5	221882	602500	221002	604077	222762	1832800.5	Tscheppach
924	627423	181312.5	622078	178490	632768	184135	21768505.8575	Eriz
2933	684658.5	270114.5	682405	267442	686912	272787	5881273	Buchberg
5010	725826.5	122612.5	724293	118970	727360	126255	9950682.885	Lumino
4064	662873.5	242288.5	661575	241202	664172	243375	2822518.79633	Büttikon
2301	585220.5	179112.5	583403	177745	587038	180480	7293268.53682	Rechthalten
4162	650920	269225	649560	267870	652280	270580	3278977.5	Etzgen
5459	567305	196115.5	565915	193948	568695	198283	3771534	Montmagny
863	604837.5	182180	602885	180670	606790	183690	7528737.45931	Burgistein
2481	606553.5	259661.5	605717	258580	607390	260743	2672508	Witterswil
531	602837	209970.335	601925	209322.87	603749	210617.8	1447550.42745	Ballmoos
2027	557664	181786.5	555960	180695	559368	182878	4352528	Ménières
172	699053	249047	697097	246702	701009	251392	9503482.5	Fehraltorf
4045	668100	257343.5	665586	255300	670614	259387	10621594.7409	Wettingen
3922	764950.5	191234.25	763587.5	189016.7	766313.5	193451.8	5129030.30985	Calfreisen
2111	563256.5	174395	561450	172695	565063	176095	5591295	Villaz-Saint-Pierre
5431	516388	158862.5	513213	157190	519563	160535	11001426.5	Mollens (VD)
1366	692461.45	203079	689162.9	200525	695760	205633	20814979.5993	Morschach
3702	754524.55	157932.5	750475.1	154735	758574	161130	31509815.0889	Ausserferrera
4252	622587	264968.5	620707	263852	624467	266085	4890121	Kaiseraugst
223	692451	266087.5	690070	263510	694832	268665	14958235.6515	Neftenbach
2124	575794	161024	573360	159380	578228	162668	10039585.7214	Broc
721	575902.5	218951	573743	216615	578062	221287	9454466.39695	Diesse
6104	622492.5	122403	620000	117013	624985	127793	29908843.5	Ergisch
6755	564289	227459	563080	226538	565498	228380	2572335	Le Peuchapatte
669	576175.31	195457.99	575210.3	194394.6	577140.32	196521.38	2498186.04926	Münchenwiler
4571	706557.5	267532.5	704570	265370	708545	269695	9662699.5	Gachnang
420	609879	214829.51	608725	213551.02	611033	216108	2731273.83894	Rüdtligen-Alchenflüh
5489	532746.5	158540	531630	157295	533863	159785	2901282	Mex (VD)
5682	543938	168194	543153	167018	544723	169370	1913306	Peyres-Possens
989	622295.5	224854	621043	222790	623548	226918	4524682.22462	Thörigen
1505	674531.005	204504.500585217	671151.51	202812.001170435	677910.5	206197	9330119.59919	Ennetbürgen
1348	710363	220437.5	706458	217600	714268	223275	27981016	Vorderthal
4746	717452	260065.714173582	714877	257896.428347163	720027	262235	7771944.30556	Münchwilen (TG)
577	634421.95	166655.185885372	632793	164835.371770744	636050.9	168475	7017014.15846	Gsteigwiler
1137	640935.5	226906.5	639088	225720	642783	228093	3730734.5	Nebikon
3511	768989.4	175568.4	765872.3	169436	772106.5	181700.8	35627008.4855	Alvaneu
5306	693094	134021.5	689668	131148	696520	136895	10441556	Brontallo
3504	759451	168797.7	756934	165790	761968	171805.4	10560748.8457	Stierva
216	699723.5	268445.5	698065	266734	701382	270157	7071566.48116	Dinhard
852	593258.55	175894	588684.1	168848	597833	182940	54905157.255	Guggisberg
3351	739496.576331633	227800.52	735015.552663267	223061.04	743977.6	232540	53113914.6914	Alt St.Johann
5116	711571.038516433	111503.5	709064.077032865	109885	714078	113122	7233936.53565	Magadino
3600	731247.9	179034.981543317	729571.8	177458.663086633	732924	180611.3	6466223.82297	Surcuolm
5721	510544.260080851	141347.414520535	508860	138874.829041069	512228.520161701	143820	8307802.01039	Gland
6193	629497.5	124624	627250	121340	631745	127908	13448467	Bürchen
2766	614528	266746	613473	265587	615583	267905	2516131	Birsfelden
6635	509258.5	118978.5	507047	117767	511470	120190	4688917	Presinge
5732	508292.5	142768.5	507285	140940	509300	144597	1556005	Vich
5526	538851.5	163891.5	538278	163305	539425	164478	826886	Malapalud
4032	659990	251807	658690	250462	661290	253152	3495853.53468	Mägenwil
3661	752027.2	178133.75	750621.4	174490.5	753433	181777	7255169.06	Cazis
6288	640295.5	101276.5	634468	93930	646123	108623	110224365	Saas Almagell
5402	572639	122314	563903	116450	581375	128178	96595948.5	Bex
3522	772941.4	169159.25	768972.6	163591.6	776910.2	174726.9	44491832.7889	Filisur
2092	563014.5	170482.5	562171	169407	563858	171558	1440097.5	La Neirigue
2456	600264.5	218932.5	599162	217550	601367	220315	3052555.1525	Lüterswil-Gächliwil
5452	568581.380997255	197043.5	567540	196092	569622.761994509	197995	2269794.16104	Bellerive (VD)
879	602120	183959.5	599560	182675	604680	185244	7666902.70987	Riggisberg
1095	650365.258013916	222840.5	648315	221013	652415.516027831	224668	9098253.90539	Oberkirch
3104	747376.5	247741.5	743903	245198	750850	250285	17918341.5	Schlatt-Haslen
3961	767853.7	204147.55	765621.7	202070	770085.7	206225.1	10017407.0163	Grüsch
4312	666522	264374.5	664062	262097	668982	266652	12638730	Lengnau (AG)
4691	735282.481638129	276710.782752927	733325	275385	737239.963276257	278036.565505854	5420873.43344	Münsterlingen
6618	495829.5	114942	494677	113322	496982	116562	2741374.5	Confignon
2215	569558	180309	568148	178963	570968	181655	3601166	Onnens (FR)
133	686719.5	233546	683002	230702	690437	236390	21074371.0697	Horgen
304	582528.95	207107.5	579654.9	204810	585403	209405	10646496.1476	Kallnach
5497	529878	169902.5	527758	168270	531998	171535	4447903.5	Pompaples
5749	533672.5	173583	531205	170393	536140	176773	11068317	Chavornay
4616	704687	272068.5	702250	269722	707124	274415	14023660	Uesslingen-Buch
5828	551500.5	180470.5	550368	179133	552633	181808	3062221.5	Treytorrens (Payerne)
5017	717933	112251.5	715303	110670	720563	113833	6585984.5	Sant'Antonino
2294	583695.5	178079	581718	176220	585673	179938	5212054.52461	Giffers
56	687438.5	262797	685070	260642	689807	264952	12698481	Embrach
1369	694733	199474	691193	197003	698273	201945	11208730	Riemenstalden
3006	738001.5	240753.35	733736	235721.7	742267	245785	48246231.8131	Urnäsch
54	688587.5	253085.5	687327	251244	689848	254927	4259294	Dietlikon
6623	498158.5	121398.5	496810	119812	499507	122985	4364433.5	Le Grand-Saconnex
4282	634140.5193985	238665.148641	631235	236692	637046.038797	240638.297282	11840154.348	Rothrist
306	591000.71	213857	588634.42	211519	593367	216195	11791900.2137	Lyss
1204	686645.15	198363.5	685050	196903	688240.3	199824	3784741.37449	Bauen
70	677713.5	272357.5	676550	270870	678877	273845	3963204	Wasterkingen
4038	664582	261222	662292	259377	666872	263067	8387264.5	Obersiggenthal
5552	532831.5	188470.5	530095	185423	535568	191518	16845447	Bullet
2520	613170	224152.5	612015	223465	614325	224840	1827059.5	Halten
88	677983.5	262747.5	676500	260808	679467	264687	6059394	Neerach
2225	577450	176797.5	576695	176505	578205	177090	500052	Senèdes
5175	712377.5	95747.5	711870	94970	712885	96525	857669.5	Cimo
1009	650848	209233	647623	206398	654073	212068	15774179	Werthenstein
6087	602266.5	111371.5	598103	107090	606430	115653	37018223	Saint-Martin (VS)
30	693157.5	272287	690365	270872	695950	273702	6718146	Andelfingen
6728	594316.5	240591.5	593173	239450	595460	241733	2048742.5	Vellerat
403	606918.5	207218.5	605895	205869	607942	208568	2733751.79484	Bäriswil
134	692791.5	225456.5	690533	223905	695050	227008	7276155.5	Hütten
2151	563065	166340.5	562090	164763	564040	167918	2558327	Rueyres-Treyfayes
3038	760167.5	257544.5	758285	255812	762050	259277	6948522.26211	Wolfhalden
618	610923.5	188797.865	608872	187392	612975	190203.73	6017707.17838	Niederwichtrach
5803	550455	164009	549520	161078	551390	166940	6638781.5	Vulliens
6472	558979	214164	557465	211073	560493	217255	9106444.5	Cernier
6782	579057	250386	577099	248008	581015	252764	10432292.5	Cornol
5043	711664.65	154873	701988	151013	721341.3	158733	76091835.045	Olivone
1629	727635	208619	724710	205960	730560	211278	13268288	Sool
2196	578711	183601.5	576872	181568	580550	185635	9295011.5	Fribourg
1323	695888	226768.45	694118	224735	697658	228801.9	6317754.93437	Wollerau
